OTUID,Taxon,Confidence
a44370bb4d6911302345714eddaf4c8e,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae,0.999763824
a44761b145aab3bc3348d397d84702fc,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,0.99998457
a4546f79ebf09835b8d436dbcee45a5d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.99890662
a47065b5d6a6be4e80985da4e188cbd8,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus; s__,0.998967123
a4aa82e4810c9d0c0afebc492cb35ec1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.999965229
a4ac217c75ab212de93e13c021eaeec2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.99999198
a4fde8ba0e7beaf3595b739ef8f33d21,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.999841808
a50c6b89fa0d4726b773964b616e38c4,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__; s__,0.837004642
a5256e41e63464aaf8c2c44d65d223f0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia,0.765346693
a543ccf315c299997c60d450225f7906,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__hathewayi,0.915294725
a546612ad2ef4cb75bae50ab6688169e,k__Bacteria,0.93535893
a55c76a00f38acb391d3ec56b134a7c4,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__,0.974978565
a55da83adba41844e47ac723f68bdabb,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis,0.943219277
a55f3f9b0e4f47ba982aaf6b59b172e1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999913808
a576ccb9ce1d5ba59065ecaf9f0d98d0,k__Bacteria,0.931032379
a57c20b781e5c505172759494af0888b,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae; g__Alcanivorax; s__,0.815362533
a57ef5032587ebf5c1cfd6037aca29c6,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae,0.996083398
a5850e8165ced5491f8618818dc185ff,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999995827
a5b039c6584d5dc9b9e67da95f526ef5,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.998806343
a5ba0866737d49ae3bca58ecd29c915f,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999996543
a5bb957484459b57f83358235b7033e7,k__Bacteria,0.936616178
a5cc4d13bc591f582bfeb75ef88cbe57,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__,1
a5ce2056aae16f7a199621656603bfe1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.992366834
a5eb479386684654f8234db727516ab7,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.999951598
a5eb8fccbee4d2a74bdcd76a620ec022,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__,0.990604294
a5f16692679327695f578a1acddc057b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.958794942
a60b52a6c65cdd80f0157c7fed9e6b42,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.943029862
a60d1fa2c940866447228afbfd2f6b26,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii,0.999429558
a624f26f281b4297a38fe2a1c271df62,k__Bacteria,0.930538932
a627575a990cb49210481ce847c06965,k__Bacteria,0.99955173
a63fe8fdee37e01186364a092a13599b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.90551009
a64893e53c54705ae152d0b3f41a19c0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.803273756
a64edbedefe21608575a557e77314771,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__,0.999965594
a653d2e8c495970f57c1fc1d8d5a3eb8,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999667
a65acb9daba377b8a547f105e0540c2b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.729053565
a6906a25b69b13a2ef775ac4ae7a3730,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.960848611
a6a57b1f64a1aae1f5dde939f5fc8d6f,k__Bacteria,0.933051322
a6cf8e4d6c237f442f4a122f1e8a99e4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.979008999
a6df70c7cb43bbcffb1a63d2d66a1778,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.993837354
a6fbb3b4ec721557339911b9acdc9221,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.769543264
a7112623dc041b3a70518d9462877c4f,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__,0.948444335
a7319f67d512ee74ffef79458c31cd46,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.999999871
a738c9a055f296196004e0aca36c6d8b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.999953144
a74055d47c89f9211f4cf680dfff73fb,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__,0.876102739
a7442db0ef06805cf634cd1007e98fe7,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__,0.999995089
a75310b050a0188f84c5db17e82e0745,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.834230631
a7af4ed23f7238917cea90271e12294f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.805308407
a7c4cfe7da4c4e9119e2a94130461eac,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.702347295
a7c6a2dcdd0e92db2fb60edcd7a6321b,Unassigned,0.924584322
a7d9c994f2d8177cab73da59317d7718,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.956100353
a7fa36c394b7bd0698476353552cdae8,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,0.999999957
a80b6e250a6188d3753e3cc6dd6073fc,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999952
a8232b9e5fc8ad81ceda57fce3f52622,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.99999822
a82b21ad406b3c786a748deafb94ad1d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.966098153
a84d89531d7b8be14c8193ba398232c9,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae,1
a8556f75bfdaadf8ef317448965d4d7c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.967093284
a871b418889555d7e766ef85376f2481,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999956503
a8950ea716619e3682e2a34473e5adc7,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis,0.781743894
a8ac7e3c1c1d86484dd56c1fe015abd4,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999968
a8d8fdc873126c1ad734d17c837ab412,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.974961686
a8e20a148e2996cf12774169db588e29,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.999816862
a8e363613c35286b8cc6303aa1b0dddf,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.967777398
a8f7ed45809d3dc1c530f7ec7ac385ba,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__,0.997271794
a9017d12751f8036d67d931670e4644a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.998988019
a90ccc9d1cefb58cfc6513775c9ad1a0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__,0.999112203
a96669d311fe04b1aa7359c674f4a854,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,0.999095181
a96e26d91acd6f389a2da2e5a8d1efdc,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.999999962
a97b9c6965c462fef8abb8026c8469ad,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.996884509
a9a1920e1897221e52e344ed788d07df,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.944970016
a9a99cfc1d86494000e2109e73c8fd84,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.890138619
a9a9c24a9842db6655c72e0b6547efc1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.999970597
a9addb3c2d480ea59f8645d078c3a8e1,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__,1
a9ccd5069bb4432cfc4c8b638d84265d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.758438693
a9e3c96a9415c39ffadda5fca920ad1f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.999997683
aa019bd414579ea0a1c3fa3f2c79c181,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium,0.999999965
aa197e5dd4e5546f3892c6bff3130b90,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999539705
aa300b36a5d3bf57f565ffb1edceaa68,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Rhodanobacter; s__,0.999985692
aa472166c0979b5e16f5f9ae4cb1372d,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__,0.999533732
aa4e7d8d92540d2994e3910c18703b87,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999932506
aa6147309bc17b08978a0a5c65d4a1e0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__thermopalmarium,0.999855635
aa8806c2d57281db3a1c0022ee9b34d2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999733342
aac2fbd0137f9ff3451e52105d76a467,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.986368212
ab095112b23792d6fc08345aabfd0f75,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__,0.999985923
ab0f93d054148426215a961e9a21c67d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__,0.999980685
ab1d62b9f65aa20a7ed086effeb3b1af,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,0.999616864
ab4529a9e6d67373a6c2489d5e60b1f8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__hathewayi,0.867087177
ab47bf1a72c920af495b72f281c7db36,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__,0.999695341
ab5776a9704139bb7bada9a986f24a00,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,0.957340229
ab8481a7753ec9bcd4dba3fcffcf5901,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales,0.999999969
abd008bffc4623b27305beb0e57d7f1d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.999901806
abe029e18fc8b858853be5c9fe58abc7,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.999989944
ac020243e7a04137a13d5854330d0241,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.959332077
ac211f45f1c8a9ba079af24d51e3d248,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__,0.847050896
ac2f26c2a42d9b6c48d895b5f32c7162,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.99963428
ac3b781d52eacd79478a39274e4e6d21,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__C21_c20,0.9999948
ac56eaf7905410c3ad0200a74cf59026,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.99999996
ac6acd3dfdac8c59f09d28b6a174fe88,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__,0.930575717
ac93e4cf0b5f1396cd3dbd8d9af334fa,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__,0.959464702
ac98106b035b8324b37b59302fd1ea8a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.778078509
ac9d55f38b44a0175676704c1ac34d9c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__callidus,0.969060306
acd5d7db8a1e1af5152d3dd21839f151,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.961861152
ad0dc00a74d7eb24275ad65da0429241,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.917306338
ad0f0c92ae804a65fae48f92d78e5acd,k__Bacteria,0.923054355
ad658abd798454ed5fabd4249f37307a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.971898709
ad7891fab98fc6931d28fcc35256248e,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.99427652
ad993e7240fddae772477d582b8013b6,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis,0.990492482
adce91614fa53c033646d05a7756a083,k__Bacteria,0.914698822
addd981a28a17fc0a3b923aa0721c959,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.99999749
ae3ae4cd1ba0f60f3298fdb16c0acba4,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__fragi,0.989147751
ae797ae7949c70d1ab33b8f214191a18,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.995892167
ae830ebcf851b3d1e59668422658ebf2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.840835164
ae92027db22dbe2b0acea9777c22eda3,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae,0.999999978
ae948c1581bfcd2c55fdb8774ec02b46,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.972526765
aea7cc7e04322780fe6e01afc1096014,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.79304388
aec38a93f51d499c121d6f8ac2ce0451,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999908
aed3d53cb5e9079605e8a6e2c5491ea7,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma; s__,1
af1ee8b992de0516463b4364be9f24e2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.888298606
af24fa9005e6061f113d07acb2c41c73,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999997053
af4873094a76eba58d33d1a162ec9135,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.847615982
af5628d38bb82b74806d9ac95acb39d4,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.999891186
af5c71a6e2a23a907d24c8aec9f483e3,k__Bacteria,0.90653419
af71bac0e2ea79741611fa7fd0472fb3,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis,0.999999382
af940754025fd4c17fd2d973bb21ad1a,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria,0.979078546
af9bd339e74d03e3a08e6bf87b3b1c00,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999917086
afa196b734f4eecc35fc487646d6adbf,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.889214154
afa948719de108054c53424f996b0a60,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.9328112
afd99b9b2beadb00771b44a3eb34fdbc,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.955947776
afd9bf8abfaf5934f17b2dcae7b79258,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,0.987768903
afdbea7d94a37ee20f4cf27254633381,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999995182
afe06cb6d1ab516f5a16f807c2b5331d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.898651006
afe8bf0bb557de192a16773be10bc368,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.820962205
afebcdcb872070829998df126e1cdc85,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.982276576
affeb72c556909c09e127e52e7075d8c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.96527654
b01e6ede36c34924033246455bcf1592,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.999725572
b025be5205f6394cdd7db14984060d17,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.980931693
b0442b5b62c8ddaa78572e52493ed2f4,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__,0.9999998
b0515e7a75bf8a9089c3b30d04946be8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.999978604
b079e16fd0191b2108b12fa7e053c4a2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.779495795
b0821fab26e60ee6de583c9727ccb0f0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.70237876
b09686ae1711183b29fc18d8fed4d54d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii,0.9999112
b0978d6e07019a79f3d6d9be170802c7,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__,0.999552597
b0bc1e2c61b1baed3229bf8437f3a6aa,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Microbispora; s__rosea,0.976741049
b0cdb2c6c892d404355ae9629fbd923b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.999999279
b0e1558487377fa9e853f4d4aa88fc90,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__,1
b10f9e742ac7abed431f99313a36f6a6,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.731856679
b143ef597ecf013c08c38e4532f4fec1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,0.765979109
b1634dae47cf3c3cae033fb1bc5dc966,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999681
b167ad9fdf6c2158e6e90d7756049242,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,0.999999863
b1711465594abb77d942f8b3033968e3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.76618659
b185e5ad6bc4f33d14c0202e18210eaf,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.999747864
b1cb18850eb4103c545ae2e2b4db6490,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila,1
b1f510e750c860ab6ba50cdc478b8e2f,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__,0.990650735
b2193d7286bbacb3140573c15ee019d7,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.995309322
b23fa24370f05653d2b42b8af43dafcb,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.999999994
b248c8237cbfc6a17357b926a1c88225,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.928090791
b27135e8d73b632586ff212edbc1e3f3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus,0.755398849
b29c649894abae06ead5b4b5997fc789,k__Bacteria,0.929261462
b2a61052fb2c0aa8e165a0e890d8d0eb,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999364794
b2e048ac958cc2b750587a5ee6e2b327,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.99999998
b2e537a1eeea9e3c6c5317c9bfcc4cf1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__,0.864721471
b2e7c7b6f31534ebfb3bba5ffb10e3f8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__,1
